document,text,score,has_metrics,source_url
ГОСТ 31251-2003,"А.4 Проведение испытаний образцов А.4.1 Рекомендуемые условия выполнения ТА: - начальная температура в реакционной зоне (тигельном пространстве) от 25 °C до 30 °C; - конечная температура в реакционной зоне (тигельном пространстве) должна быть (750 +/- 5) °C или равняться температуре, соответствующей окончанию всех контролируемых при выполнении ТА явлений (см. раздел А.5 ); - скорость нагревания среды в реакционной зоне (тигельном пространстве) должна быть (20 +/- 0,6) °C/мин; - газовая среда - проточный воздух.",4.5,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/4/gost_31251-2008_mezhgosudarstvennyy_standart_steny_naruzhnye.html
ГОСТ 31251-2003,Технические условия ГОСТ 30244-94 Материалы строительные.,3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/4/gost_31251-2008_mezhgosudarstvennyy_standart_steny_naruzhnye.html
ГОСТ 31251-2003,Общие требования ГОСТ 12.1.005-88 Система стандартов безопасности труда.,3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/4/gost_31251-2008_mezhgosudarstvennyy_standart_steny_naruzhnye.html
ГОСТ 31251-2003,Общие санитарно-гигиенические требования к воздуху рабочей зоны ГОСТ 12.1.019-79 Система стандартов безопасности труда.,3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/4/gost_31251-2008_mezhgosudarstvennyy_standart_steny_naruzhnye.html
ГОСТ 31251-2003,Общие требования и номенклатура видов защиты ГОСТ 12.1.033-81 Система стандартов безопасности труда.,3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/4/gost_31251-2008_mezhgosudarstvennyy_standart_steny_naruzhnye.html
ГОСТ 31251-2003,А.3.5 Для материалов с потерей массы образца в процессе выполнения ТА 10% и более массу образца рекомендуется принимать близкой к максимально возможной для используемого прибора.,3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/4/gost_31251-2008_mezhgosudarstvennyy_standart_steny_naruzhnye.html
ГОСТ 31251-2003,"А.2.2 Для выполнения ТА рекомендуется использовать приборы модульного или совмещенного типов, а также другие приборы, отвечающие следующим требованиям: - интервал температур нагрева образцов - не менее чем от 25 °C до 1000 °C; - интервал скорости нагревания образца - от 5 °C до 20 °C в минуту; - точность измерения температур в диапазоне от 50 °C до 1000 °C не менее 3%; - точность измерения разности температур образца и эталона не менее 0,2 °C; - возможность подачи в реакционную зону (тигельное пространство) воздуха с расходом, рекомендуемым инструкцией по использованию данного типа прибора и тиглей; - точность измерения массы образца должна быть не менее 1,5%.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/4/gost_31251-2008_mezhgosudarstvennyy_standart_steny_naruzhnye.html
ГОСТ 31251-2003,"Показания термопар и тепломеров следует регистрировать с теми же интервалами времени, что и при калибровке. 9.3 После окончания испытания образец оставляют для остывания (вместе с огневой камерой) до температуры окружающей среды. 9.4 В процессе испытания регистрируют показания установленных датчиков, а также следующие события и время их реализации, характеризующие пожарную опасность испытуемой конструкции: а) распространение горения по поверхности образца; б) воспламенение газов, выделяющихся при термическом разложении материалов, примененных при изготовлении образца, по его торцам; в) образование горящего расплава и (или) частиц, приводящее к воспламенению рубероида, расположенного в соответствии с 5.5 у основания образца; при падении горящих элементов образца только на нижний откос его открытого оконного проема или если их размеры заведомо больше размеров горящих элементов, падающих перед образцом конструкции на рубероид, наиболее крупные из них по размерам следует незамедлительно сбрасывать с откоса открытого оконного проема на рубероид с целью выявления возможности его воспламенения; г) высоту факела пламени; д) обрушение элементов образца. 9.5 События, перечисленные в 9.4 , и время их реализации фиксируют визуально и с помощью фото- и видеосъемки. 9.6 Кроме событий, указанных в 9.4 , в процессе испытания следует регистрировать: - время появления и характер развития в образце трещин, отверстий, отслоений; - время изменения цвета и плотности дыма, выделяющегося из материалов, примененных при изготовлении образца, вследствие их горения или термического разложения; - время появления и изменения интенсивности запахов, характерных для термического разложения органических материалов образца; - другие внешне проявляющиеся особенности реакции образца на тепловое воздействие.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/4/gost_31251-2008_mezhgosudarstvennyy_standart_steny_naruzhnye.html
ГОСТ 31251-2003,"При измерении размеров повреждения материалов образца необходимо обследовать все слои и элементы образца путем его вскрытия. 9.8 Размеры повреждения материалов образца измеряют в сантиметрах в плоскости образца по вертикали вверх от верхнего обреза открытого проема фрагмента или образца конструкции, перпендикулярно к нему, до наиболее удаленной точки повреждения материала образца, его слоев и элементов. 9.9 Повреждением считают обугливание материалов, из которых выполнен образец, на глубину 2 мм и более, их оплавление с признаками горения - обугливанием или образованием расплава черного цвета при светлых тонах окраски исходного материала. 9.10 Повреждением не считается обрушение, отличающееся от параметров, указанных в 10.1, перечисление в) , изменение цвета и оплавление материалов при отсутствии признаков горения, указанных в 9.9.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/4/gost_31251-2008_mezhgosudarstvennyy_standart_steny_naruzhnye.html
ГОСТ 31251-2003,"Образец изготавливают в соответствии с технической документацией на испытуемую систему, в том числе с узлами сопряжения защитно-декоративных систем с оконными проемами. 6.5 Требуемую влажность образцов конструкции следует обеспечивать в соответствии с требованиями ГОСТ 30247.0, раздел 7 . 6.6 Изготовление образцов испытуемых конструкций выполняет заказчик испытаний. 6.7 В процессе изготовления и монтажа образцов испытуемых конструкций, помимо расположения термопар и тепломеров, предусмотренных разделом 7 , по решению испытательной лаборатории устанавливают термопары и тепломеры для получения дополнительной информации о распределении температуры и тепловых потоков на поверхности и по толщине образцов. 6.8 При использовании в конструкции горючих материалов (по ГОСТ 30244 ) в процессе изготовления образцов конструкций следует проводить отбор проб горючих материалов для проведения идентификационного контроля в соответствии с приложениями А и Б.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/4/gost_31251-2008_mezhgosudarstvennyy_standart_steny_naruzhnye.html
ГОСТ 31251-2003,"В случае отличия значения хотя бы одного из измеренных значений параметра (см. раздел А.5 ) более чем на 5%, проводят третье испытание и вычисляют среднеквадратичное отклонение.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/4/gost_31251-2008_mezhgosudarstvennyy_standart_steny_naruzhnye.html
ГОСТ 31251-2003,"А.5.4 Параметр скорости потери массы идентифицируемого материала [см. А.1.1, перечисление б) ] характеризуют величиной A , % в минуту: , (А.1) где m - относительная масса образца материала, %; t - время, мин; V - скорость нагрева образца, °C в минуту; T - температура образца, °C.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/4/gost_31251-2008_mezhgosudarstvennyy_standart_steny_naruzhnye.html
ГОСТ 31251-2003,"Приложение В (обязательное) СОДЕРЖАНИЕ АКТА КАЛИБРОВКИ УСТАНОВКИ ДЛЯ ИСПЫТАНИЯ ОБРАЗЦОВ КОНСТРУКЦИЙ В акте калибровки приводят следующие сведения: - дату калибровки; - место калибровки; - идентификационные данные об установке; - причину проведения калибровки; - температуру и влажность окружающей среды, скорость движения воздуха, измеренные на расстоянии 1 - 1,5 м от поверхности образца; - данные о виде и партии топлива, используемого при калибровке (порода древесины, марка жидкого или газообразного топлива, наименование поставщика топлива и дата поставки); - данные о весовой влажности, геометрических размерах брусков древесины и схему их укладки в огневой камере установки; - данные об общей массе топлива, израсходованного при калибровке, а также график нарастающего расхода жидкого и газообразного топлива в зависимости от времени, с интервалом измерения не более 1 мин в течение всего времени калибровки; - условия сжигания топлива, в том числе расположение и размеры вентиляционных отверстий в ограждениях огневой камеры, время и способ регулирования условий газообмена огневой камеры в процессе испытания; - графики изменения температур, регистрируемые термопарами в точках 1 - 7, и графики изменения плотности теплового потока, регистрируемые тепломерами в точках Д1 и Д2; - суммарное значение удельного теплового потенциала установки по 7.8 ; - видео- или фотоматериалы по калибровке установки.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/4/gost_31251-2008_mezhgosudarstvennyy_standart_steny_naruzhnye.html
ГОСТ 34714-2021,"Цена деления - не более 2 см 3 Секундомер +/- 0,2 с при измерении интервалов времени до 10 мин; +/- 1 с при измерении интервалов времени 10 мин и более Климатическая камера тепла и холода +/- 2,0 °C Прибор электроизмерительный комбинированный Класс точности не ниже 4,0 Термометр +/- 1 °C 7.1.5 При испытаниях допускается применять средства измерений, не оговоренные в настоящем стандарте, при условии обеспечения ими требуемой точности измерений. 7.2 Визуальный контроль Все устройства, подлежащие испытаниям, предварительно осматривают на отсутствие очевидных дефектов.",6.5,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,Относительная погрешность измерения времени не должна превышать +/- 10%.,6.5,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,При обнаружении резонансных точек устройство необходимо подвергать воздействию вибрации на каждой резонансной частоте в течение 30 мин.,5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,"Допустимое расхождение между результатами наиболее отличающихся определений с доверительной вероятностью 0,95 должно быть не более 10% среднего значения. 7.11.2.3 Определение кратности пены способом измерения объема выпадающего раствора Данный способ основан на прямом измерении объема раствора, собранного после перехода 100% пены в жидкую фазу, поэтому он является наиболее точным.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,"1 Область применения 2 Нормативные ссылки 3 Термины, определения и сокращения 4 Технические требования 5 Требования безопасности 6 Правила приемки 7 Методы испытаний Приложение ДА.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,"Скорость нарастания давления - не более 0,1 МПа/с.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,"Продолжительность выдержки - не менее 5 мин. 7.6.3 Утечка в затворах не должна превышать значений, установленных для соответствующих классов герметичности по ГОСТ 9544.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,Необходимо непрерывно отслеживать частоту вибраций от 5 до 40 Гц при темпе не более 5 мин/октава и амплитуде колебаний 1 мм.,5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,Продолжительность выдержки - не менее 3 мин. 7.5.2 Утечка воздуха через монтажные соединения и уплотнения комплектующего оборудования и трубопроводов не допускается.,5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,"При получении неудовлетворительных результатов при повторных испытаниях хотя бы по одному из показателей всю партию бракуют. 7 Методы испытаний 7.1 Условия проведения испытаний 7.1.1 Испытания проводят при нормальных климатических условиях по ГОСТ 15150 , если в методах испытаний не оговорены особые условия. 7.1.2 Проверку расхода воды, величины дозирования пенообразователя и определение кратности и устойчивости пены проводят контрольно-измерительными приборами, входящими в состав испытательного стенда, или проверяемого устройства, или устанавливаемыми на устройство на момент проверки.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,"Скорость нарастания давления - не более 0,5 МПа/с.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,"Если резонансная частота не установлена, то устройство необходимо подвергать вибрациям на частоте от 5 до 40 Гц с амплитудой колебаний 1 мм в течение 1 ч. 7.8.3 После испытаний устройство не должно иметь видимых механических повреждений и должно удовлетворять требованиям герметичности согласно 4.2.12 . 7.9 Проверка расхода воды 7.9.1 Расход воды измеряют расходомерным устройством при заданном в ТД рабочем давлении перед устройством и за ним.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,"Использование образцов раствора пенообразователя, полученных в результате осаждения готовой пены, не допустимо, так как может привести к получению недостоверных результатов. 7.10.1 Определение дозирования пенообразователя на основе измерения расхода воды и пенообразователя 7.10.1.1 Сущность данного способа состоит в измерении расхода воды и расхода пенообразователя с последующим вычислением величины дозирования пенообразователя. 7.10.1.2 Расход пенообразователя определяют одновременно с расходом воды при проведении испытаний по 7.9.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,"Допустимое расхождение между результатами наиболее отличающихся определений с доверительной вероятностью 0,95 должно быть не более 10% среднего значения.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,"Запись данных должна продолжаться не менее чем на 30 с дольше того момента, когда количество жидкости превысит 1/10 объема контейнера, или когда вся пена перейдет в жидкость, в зависимости от того, что наступит раньше.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,"Интервалы записи данных можно увеличить до 30 с, если время выделения из пены 25% жидкой фазы превышает 5 мин. 7.11.3.5 На основании полученных данных строят график зависимости времени от объема выделившегося из пены раствора и определяют показатель устойчивости как время выделения из пены такого объема раствора, масса которого составляет заданный процент от массы пены (25% или 50%).",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,"Выбор способа определения кратности осуществляется разработчиком устройства. 7.11.2.1 Определение кратности способом взвешивания образца пены Сущность данного способа состоит в том, что плотность раствора пенообразователя с достаточной точностью может быть принята 1 кг/дм 3.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,"При этом способ установки контейнера на цилиндр должен исключать возможность вытекания жидкости из контейнера за пределы мерного цилиндра. 7.11.3.4 Каждые 15 с осуществляют измерения объема жидкости, образовавшегося в нижней части мерного цилиндра.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,"Допустимое расхождение между результатами наиболее отличающихся определений с доверительной вероятностью 0,95 должно быть не более 10% среднего значения.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,"Если расхождение между полученным значением и вычисленным по 7.10.2.3 отличается более чем на 5%, требуется повторить испытания по 7.10.2.2 для определения новой калибровочной кривой.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,"Скорость нарастания давления не более 0,1 МПа/с.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,"Устройство считается выдержавшим испытания, если определенное при испытаниях значение дозирования соответствует указанному в ТД. 7.11 Определение кратности и устойчивости пены Кратность и показатель устойчивости определяют для образцов пены, собранных при работе устройства в установившемся режиме с параметрами, соответствующими ТД на устройство. 7.11.1 Сбор образцов компрессионной пены 7.11.1.1 Сбор образцов пены осуществляют с помощью специального коллектора.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,"Допустимое расхождение между результатами наиболее отличающихся определений с доверительной вероятностью 0,95 должно быть не более 10% среднего значения. 7.11.2.2 Определение кратности способом взвешивания образцов пены и раствора Сущность данного способа состоит в том, что соотношение объемов пены и раствора, из которого эта пена получена, заменяют соотношением массы раствора, равного по объему пене, и массы пены.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,"Последовательность действий при огневых испытаниях пены низкой кратности <*> 7.6 Распределительные системы <*> 7.7 Устройства для выпуска пены компрессионным методом <*> 7.9 Типы установок <*> 7.10 Ограничения (условия применения) <*> 7.11 Проектирование установки <*> 7.12 Монтаж трубопроводов и фитингов <*> 7.13 Монтаж автоматических извещателей <*> 7.14 Выбор и расположение выпускных устройств установки генерирования пены компрессионным методом <*> 7.15 Интенсивность орошения <*> 7.16 Продолжительность тушения <*> 7.17 Расчет работы установки <*> 7.18 Планы и спецификации <*> 7.19 Испытания и приемка <*> 7.20 Техническое обслуживание <*> Данный раздел (подраздел) исключен, т.к. он содержит требования, относящиеся к другим компонентам установки или к установке в целом. <**> Данный раздел (подраздел) исключен, т.к. его положения содержатся в других разделах настоящего стандарта.",4.5,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,"Затворы входящей в состав устройства запорной арматуры, которая по условиям эксплуатации находится под давлением воздуха (газа), должны иметь класс герметичности по ГОСТ 9544 , указанный в ТД на устройство, при испытании воздухом давлением, равным (0,6 +/- 0,1) МПа. 4.2.14 Устройство должно обладать устойчивостью к воздействию климатических факторов окружающей среды, указанных в ТД и паспорте на устройство.",3.5,False,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,"Переполнение контейнера пеной не допускается. 7.11.2 Определение кратности компрессионной пены Для определения кратности сбор пены по 7.11.1 осуществляют в контейнеры вместимостью (1,8 +/- 0,2) дм 3.",3.5,False,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,"Уравнение данной функции является калибровочной кривой для определенного типа пенообразователя, качества воды и номинального процента дозирования пенообразователя. 7.10.2.3 Образцы раствора пенообразователя, по которым осуществляют оценку значения дозирования пенообразователя, получают в установившемся режиме работы устройства при температуре (21 +/- 2) °C.",3.5,False,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,Эксплуатационные документы ГОСТ 12.2.003 Система стандартов безопасности труда.,3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,Требования безопасности ГОСТ 12.4.026 Система стандартов безопасности труда.,3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,"Вся эксплуатационная документация должна быть оформлена в соответствии с ГОСТ 2.601 и содержать значения показателей по 4.2.1 [ a) - m) ]. 4.4 Маркировка 4.4.1 Маркировка устройства должна содержать следующие данные: - товарный знак или наименование предприятия-изготовителя; - наименование и обозначение устройства; - заводской номер; - дата изготовления; - рабочие давления и рабочие диапазоны устройства; - расход воды; - величина дозирования пенообразователя; - кратность формируемой пены; - масса устройства; - обозначение нормативного или технического документа, которому соответствует устройство (технические условия, стандарт и т.д.). 4.4.2 Маркировка устройства должна быть четкой и сохраняться в течение всего срока службы. 4.4.3 Устройство должно быть оснащено табличкой с изображением пневмогидравлической схемы устройства. 4.5 Требования надежности 4.5.1 Средний ресурс срабатываний устройства должен соответствовать требованиям ТД и составлять не менее 500 циклов включения. 4.5.2 Средний срок службы устройства до капитального ремонта должен соответствовать требованиям ТД и составлять не менее 10 лет.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,"Примечание - Требование устойчивости к климатическим воздействиям не распространяется на устройства, предназначенные к использованию внутри помещений. 4.2.15 Устройство должно обладать устойчивостью к воздействию вибрации частотой от 5 до 40 Гц и амплитудой колебания 1 мм, если это необходимо согласно условиям эксплуатации, транспортирования или хранения, указанным в ТД. 4.2.16 Конструкция входящих в состав устройства ручных задвижек, затворов и кранов должна позволять проводить их опломбирование в рабочем положении. 4.2.17 При осмотре ручных запорных устройств (задвижек, затворов и кранов) должна быть обеспечена возможность визуального контроля их состояния: ""Открыто"" - ""Закрыто"".",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
ГОСТ 34714-2021,"Усилия ручного пуска не должны превышать при приведении устройства в действие: - пальцем руки - 100 Н; - кистью руки - 150 Н. 4.2.5 Инерционность устройства не должна превышать значение, установленное изготовителем и указанное в ТД. 4.2.6 Устройство должно быть оснащено датчиком сигнализации, обеспечивающим выдачу электрического сигнала о пуске устройства. 4.2.7 В устройстве должны быть предусмотрены: - предохранительное устройство, предотвращающее повышение давления сжатого воздуха (газа); - устройства для измерения давления воды, воздуха (газа) и пенообразователя на вводе; - фильтры; - устройства слива, при необходимости, жидкостей из всех полостей и трубопроводов. 4.2.8 Пусковой элемент устройства (ручка, кнопка, рычаг и т.п.) должен быть окрашен в красный цвет по ГОСТ 12.4.026 . 4.2.9 Трубопроводы и арматура должны быть защищены от коррозии за счет применения коррозионно-стойких материалов и/или покрытий. 4.2.10 Трубопроводы, уплотнения и арматура, взаимодействующие с пеной и пенообразователем, должны изготавливаться с использованием материалов и/или покрытий, стойких к действию пенообразователей. 4.2.11 Материалы деталей, сварные швы и другие соединения устройства должны быть прочными и плотными при испытаниях пробным давлением, равным 1,5-кратному значению расчетного давления, установленного в ТД. 4.2.12 Комплектующее оборудование устройства, трубопроводы и их соединения должны обеспечивать герметичность относительно внешней среды при воздействии давления не менее установленного рабочего давления на вводе в устройство. 4.2.13 Затворы входящей в состав устройства запорной арматуры, которая по условиям эксплуатации находится под давлением воды, должны иметь класс герметичности A по ГОСТ 9544 при испытании водой давлением P исп = 1,1 P р.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/0/gost_34714-2021_ISO_7076-5-2014_mezhgosudarstvennyy_standart.html
